,AAPL,AAPL,AAPL,AAPL,AAPL,ADBE,ADBE,ADBE,ADBE,ADBE,CRM,CRM,CRM,CRM,CRM,CSCO,CSCO,CSCO,CSCO,CSCO,FTEC,FTEC,FTEC,FTEC,FTEC,INTC,INTC,INTC,INTC,INTC,MA,MA,MA,MA,MA,MSFT,MSFT,MSFT,MSFT,MSFT,NVDA,NVDA,NVDA,NVDA,NVDA,PYPL,PYPL,PYPL,PYPL,PYPL,V,V,V,V,V
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03 00:00:00-04:00,154.01,155.09,153.91,154.47,13650401.0,148.25,148.8,147.985,148.61,1355624.0,94.18,95.45,93.95,95.37,3964095.0,33.72,33.9,33.61,33.85,11109767.0,46.33,46.41,46.2791,46.39,141559.0,38.95,39.7,38.95,39.38,28466051.0,141.99,143.18,141.7,143.0,1678446.0,74.67,74.88,74.195,74.27,9644835.0,179.39,180.58,177.58,179.36,8555172.0,64.51,64.51,63.7607,64.23,4713000.0,105.65,105.9,105.29,105.61,3226678.0
2017-10-04 00:00:00-04:00,153.63,153.86,152.46,153.47,16686621.0,148.21,148.46,146.6,147.94,1585693.0,95.2,95.73,94.7334,95.52,2561725.0,33.53,33.56,33.29,33.44,11530293.0,46.32,46.42,46.18,46.35,97961.0,39.39,39.4,38.8606,39.33,24168331.0,142.73,143.0,141.32,142.12,2513005.0,74.0,74.72,73.71,74.68,10805468.0,179.62,181.77,178.14,180.83,9216796.0,64.3,64.3,63.69,64.01,3482808.0,105.71,105.74,104.8977,105.3,3061588.0
2017-10-05 00:00:00-04:00,154.18,155.44,154.05,155.4,16995504.0,148.49,150.45,147.71,150.25,1720821.0,95.5,95.88,94.68,95.75,2228253.0,33.53,33.67,33.41,33.6,10630451.0,46.56,46.82,46.463,46.8,142575.0,39.51,39.65,39.21,39.54,13390279.0,142.56,143.78,142.43,143.76,1946892.0,75.28,76.12,74.96,75.97,16514665.0,181.86,182.0,179.56,180.72,9271436.0,64.38,66.0,64.22,65.83,5485744.0,105.6,106.25,105.15,106.23,3309251.0
2017-10-06 00:00:00-04:00,154.97,155.49,154.56,155.29,13291696.0,149.96,151.36,149.5301,151.1,1346001.0,95.55,96.5702,95.465,96.35,2265017.0,33.65,33.78,33.5247,33.74,7957038.0,46.71,46.9516,46.64,46.93,153595.0,39.56,39.89,39.42,39.62,14205402.0,143.5,143.78,142.77,143.52,2011147.0,75.66,76.03,75.54,75.99,9781178.0,179.65,181.84,179.0,181.3,6730697.0,66.0,66.41,65.79,66.04,4394631.0,106.29,106.96,105.87,106.71,3564870.0
2017-10-09 00:00:00-04:00,155.81,156.73,155.485,155.82,12734240.0,150.76,151.57,150.25,151.5,1006979.0,96.33,96.76,95.98,96.26,1476787.0,33.8,33.89,33.61,33.76,5878771.0,47.04,47.17,46.98,47.04,160789.0,39.68,39.88,39.52,39.86,11179329.0,143.48,145.18,142.9,144.5,1484518.0,75.97,76.55,75.86,76.3,8652527.0,182.79,186.73,182.03,185.38,11834111.0,66.2,66.55,65.9,66.23,3947130.0,106.6,107.65,106.54,107.01,3635646.0
2017-10-10 00:00:00-04:00,156.0,158.0,155.1,155.9,12660667.0,152.0,152.86,151.32,152.16,1997937.0,96.27,96.46,95.22,95.4,1634288.0,33.88,33.91,33.47,33.55,15039977.0,47.2,47.24,46.86,47.0591,152479.0,39.93,39.95,39.38,39.65,21302130.0,144.78,146.37,144.78,145.66,2100958.0,76.33,76.63,76.14,76.31,10567983.0,191.43,192.95,187.26,188.94,20417357.0,66.6,66.67,65.79,66.04,3850567.0,107.58,107.6,106.82,107.3392,3107959.0
2017-10-11 00:00:00-04:00,155.97,156.98,155.75,156.54,13180834.0,152.09,154.0,151.35,153.64,1853201.0,95.39,96.0,94.83,95.99,1923693.0,33.38,33.63,33.25,33.59,9022675.0,47.05,47.27,47.02,47.27,110266.0,39.52,39.67,39.06,39.29,24728224.0,145.6,147.12,145.6,146.83,2425544.0,76.36,76.46,75.95,76.41,10151019.0,189.6,191.0,187.74,190.93,11259230.0,67.25,68.42,66.98,67.78,9437388.0,107.7,108.59,107.6,108.435,4236256.0
2017-10-12 00:00:00-04:00,156.35,157.37,155.7299,156.01,13605614.0,153.72,154.85,153.39,153.6,1846524.0,96.14,97.23,95.84,96.71,2534779.0,33.26,33.46,33.17,33.27,13098878.0,47.24,47.4624,47.2001,47.3,206706.0,39.35,39.39,38.98,39.19,13074877.0,146.83,148.16,146.44,146.66,2451095.0,76.49,77.29,76.37,77.13,13313631.0,191.08,193.09,189.9301,191.03,11121766.0,68.02,68.98,67.8048,68.87,7415058.0,108.5,108.71,107.9,108.1,5047950.0
2017-10-13 00:00:00-04:00,156.73,157.28,156.41,157.01,13251219.0,153.96,154.59,153.06,153.95,1612467.0,97.15,97.63,96.69,96.99,1691869.0,33.4,33.57,33.323,33.48,9854239.0,47.51,47.61,47.48,47.5,138037.0,39.44,39.81,39.28,39.68,12591740.0,147.51,148.45,147.29,147.41,1700453.0,77.59,77.87,77.29,77.5,10518365.0,193.55,195.0,191.65,194.59,13406646.0,69.49,69.61,68.0,68.66,6902704.0,108.5,109.26,108.4,108.7,3750092.0
2017-10-16 00:00:00-04:00,157.9,160.0,157.65,159.87,20070307.0,151.15,153.07,149.2811,150.46,3020654.0,96.945,97.58,96.92,97.13,1898309.0,33.6,33.64,33.47,33.54,7363153.0,47.68,47.68,47.49,47.65,167078.0,39.71,39.79,39.44,39.76,9907438.0,148.04,148.04,145.16,146.17,1989219.0,77.42,77.81,77.35,77.66,9688876.0,195.65,198.048,193.24,197.91,12080936.0,69.04,69.2,67.28,67.31,7877684.0,108.79,109.05,107.16,108.28,4599329.0
2017-10-17 00:00:00-04:00,159.75,160.87,159.23,160.47,16059637.0,150.52,150.93,148.15,150.37,2844144.0,96.96,97.0,95.93,96.72,1814686.0,33.56,33.67,33.46,33.59,6485262.0,47.68,47.68,47.51,47.63,154427.0,39.56,39.865,39.37,39.78,12046047.0,146.33,146.46,145.53,145.89,1895719.0,77.48,77.62,77.25,77.57,11253367.0,197.09,198.9,196.35,197.72,10112393.0,67.65,67.67,66.35,66.68,8656759.0,108.25,108.42,107.3,107.54,4781476.0
2017-10-18 00:00:00-04:00,160.42,160.71,159.6,159.77,13668418.0,150.33,153.43,149.03,153.01,2756096.0,96.97,97.07,96.05,96.41,1544526.0,33.72,33.75,33.44,33.54,8023008.0,47.79,47.88,47.62,47.79,172615.0,39.8,40.29,39.6,40.26,17282338.0,145.83,146.77,145.6001,146.2,1771519.0,77.65,77.85,77.37,77.64,10793488.0,198.1,198.14,193.32,197.54,12459872.0,67.4,67.5,67.0,67.26,6563431.0,107.62,108.0,107.46,107.8,3751061.0
2017-10-19 00:00:00-04:00,156.75,157.08,155.02,155.98,32669974.0,165.5,172.15,164.42,171.74,10123024.0,96.4,97.2337,96.11,97.2,1729633.0,33.51,33.89,33.45,33.77,11241405.0,47.54,47.61,47.23,47.6099,182800.0,39.98,40.33,39.83,40.11,15047035.0,145.39,146.12,144.66,145.0,2330231.0,77.48,77.93,77.35,77.92,11559476.0,194.44,198.0,192.4501,197.79,12283460.0,67.3,67.45,66.16,67.27,10191782.0,107.27,107.78,106.9,107.05,5296487.0
2017-10-20 00:00:00-04:00,156.61,157.75,155.96,156.25,18427186.0,171.5,175.87,171.355,175.61,4822915.0,97.54,99.18,97.33,98.88,3768003.0,34.03,34.39,34.01,34.25,18453476.0,47.91,48.04,47.85,47.93,139295.0,40.34,40.45,40.1,40.42,13057849.0,145.63,145.73,144.57,145.38,2761126.0,78.32,78.97,78.22,78.8,15081216.0,198.49,199.59,196.54,196.86,9450691.0,71.33,71.73,69.69,70.99,29821542.0,107.7,107.7,106.97,107.6,4612356.0
2017-10-23 00:00:00-04:00,156.89,157.69,155.5,156.2,16418890.0,175.68,175.85,171.83,172.23,2372678.0,99.07,99.44,98.3,98.46,3382851.0,34.45,34.68,34.27,34.375,16696546.0,48.1,48.1,47.7171,47.78,199784.0,40.49,41.04,40.395,40.83,20960868.0,146.0,146.5,145.3,145.58,1644458.0,78.99,79.34,78.76,78.85,16000521.0,197.7,198.85,195.8,196.62,9054036.0,71.05,71.33,69.55,69.84,10447036.0,108.05,108.23,107.095,107.56,5162010.0
2017-10-24 00:00:00-04:00,156.29,157.42,156.2,157.09,14016780.0,171.47,172.49,170.491,171.58,1673960.0,98.25,98.72,97.81,98.68,2292327.0,34.4,34.675,34.25,34.57,12164499.0,47.84,48.0,47.7233,47.94,156923.0,40.97,41.05,40.72,40.98,15633324.0,146.19,146.49,145.35,145.77,2194276.0,78.91,79.2,78.46,78.86,13349267.0,196.99,198.74,195.94,198.67,8679881.0,69.72,70.565,69.67,70.2,10228593.0,107.56,108.64,107.18,108.4,8418473.0
2017-10-25 00:00:00-04:00,156.91,157.55,155.27,156.41,16016689.0,170.27,173.41,170.035,171.85,1991631.0,98.4,99.63,98.31,99.6,3977037.0,34.73,34.73,34.163,34.3,13778548.0,47.88,48.0299,47.41,47.75,164841.0,40.87,41.055,40.49,40.78,19389606.0,146.5,146.98,145.21,146.26,2251755.0,78.55,79.1,78.01,78.64,15372025.0,197.08,199.22,191.17,193.64,17900060.0,69.98,71.42,69.85,71.03,9944016.0,109.5,110.61,108.0,109.49,10557543.0
2017-10-26 00:00:00-04:00,157.23,157.8295,156.78,157.42,12374254.0,172.06,175.02,172.02,173.75,1909097.0,99.79,100.76,99.3,100.01,3233059.0,34.41,34.51,34.07,34.26,11790770.0,48.01,48.11,47.88,47.96,122872.0,40.98,41.575,40.71,41.38,29247427.0,146.95,147.365,146.35,146.6,1918387.0,79.18,79.42,78.75,78.75,22852523.0,194.91,196.16,193.81,195.59,6727585.0,71.46,72.07,71.04,71.33,6450816.0,110.38,110.74,109.67,109.82,5972946.0
2017-10-27 00:00:00-04:00,159.29,163.6,158.7,163.03,36735155.0,174.09,177.58,174.02,177.3199,2040669.0,100.72,101.98,100.18,100.69,3326310.0,34.16,34.62,34.09,34.4,16024246.0,48.77,49.31,48.68,49.17,290483.0,43.3,45.0,43.1,44.4,72370180.0,146.84,148.52,146.06,148.4903,2713674.0,84.37,86.2,83.61,83.82,57457370.0,197.79,201.87,196.75,201.75,12112237.0,71.72,71.79,70.58,71.06,7277395.0,110.07,110.13,108.69,109.71,6065726.0
2017-10-30 00:00:00-04:00,163.89,168.07,163.72,166.72,37107049.0,176.89,177.48,174.45,175.97,1242686.0,100.7,100.98,99.91,100.7,1676482.0,34.27,34.38,33.8244,34.02,14644201.0,49.24,49.47,49.071,49.36,264307.0,44.48,45.19,43.88,44.37,37448406.0,151.3,151.48,148.58,148.92,5470501.0,83.71,84.325,83.105,83.84,23604859.0,201.86,206.0899,201.22,203.76,10639517.0,71.41,71.54,70.53,71.13,4780844.0,109.67,110.235,108.92,110.05,4124982.0
2017-10-31 00:00:00-04:00,167.9,169.6499,166.94,169.05,28536890.0,176.16,176.73,174.52,175.17,1587157.0,101.13,102.445,100.84,102.33,4033200.0,34.06,34.24,33.96,34.16,10438588.0,49.51,49.68,49.32,49.59,375583.0,45.2,45.8,44.65,45.49,38277201.0,150.63,152.0,146.15,148.73,6024665.0,84.33,84.36,83.11,83.18,21563823.0,205.1,207.89,204.9,206.75,8234024.0,71.34,72.74,71.11,72.57,6006649.0,110.58,110.69,108.66,109.97,6318068.0
2017-11-01 00:00:00-04:00,169.87,169.94,165.61,166.87,27873344.0,176.59,176.94,174.7,176.18,1290326.0,103.6,103.92,101.3,101.96,3094185.0,34.29,34.75,34.28,34.63,18955761.0,49.8,49.82,49.27,49.52,340264.0,45.97,46.71,45.59,46.71,39420425.0,149.95,151.49,148.78,148.86,3672615.0,83.7,83.76,82.88,83.16,18491619.0,209.35,209.97,204.6,207.2,10623453.0,72.88,72.99,71.69,72.38,5423639.0,110.5,111.4,110.42,111.059,5096829.0
2017-11-02 00:00:00-04:00,167.64,168.5,165.28,168.07,27624141.0,178.02,181.48,175.8,180.94,2400396.0,102.05,103.37,101.76,102.6,2635446.0,34.55,34.64,34.16,34.2,16697063.0,49.5,49.6,49.18,49.5594,202682.0,46.61,47.23,46.213,47.09,29467372.0,148.33,149.21,147.47,148.25,2792264.0,83.35,84.46,83.12,84.06,20098863.0,206.0,207.81,203.65,205.911,7002386.0,72.47,72.7755,72.01,72.24,3754749.0,111.02,111.37,110.2,110.97,4362037.0
2017-11-03 00:00:00-04:00,174.0,174.26,171.12,172.48,48908582.0,181.41,182.74,179.64,182.24,1649784.0,102.86,103.07,101.7,102.69,2622905.0,34.24,34.49,34.0269,34.47,11350443.0,49.87,49.99,49.517,49.95,223660.0,47.23,47.3,45.6,46.34,30098839.0,148.41,149.36,147.71,149.28,1776507.0,84.13,84.54,83.4,84.13,14456224.0,207.1,208.68,205.341,208.68,7313486.0,72.33,73.41,71.94,73.38,5585289.0,110.94,111.42,110.505,111.34,2900026.0
2017-11-06 00:00:00-05:00,172.365,174.99,171.72,174.32,27765449.0,182.01,182.29,180.54,180.8,1254334.0,102.92,103.14,101.58,102.379,3358812.0,34.37,34.56,34.26,34.42,10694339.0,50.04,50.2,49.99,50.19,245540.0,46.6,46.74,46.09,46.71,24402950.0,149.21,150.46,148.96,150.1,2456652.0,84.2,84.7,84.0825,84.48,14034130.0,207.2,209.98,206.7,209.62,8039349.0,73.72,74.76,73.42,74.74,6995542.0,111.36,112.15,111.2,111.95,2831465.0
2017-11-07 00:00:00-05:00,173.91,175.25,173.6,174.79,19694604.0,181.23,181.78,180.11,180.89,1333341.0,104.93,105.0,101.75,102.72,4418327.0,34.3,34.48,34.2147,34.385,8592877.0,50.25,50.25,49.97,50.17,214293.0,46.7,47.09,46.39,46.78,16629723.0,150.31,150.475,148.92,149.95,2175660.0,84.76,84.9,83.93,84.26,13225698.0,210.55,212.9,210.0556,212.01,8839439.0,75.17,75.45,74.19,74.4,5848166.0,112.25,112.43,111.56,112.07,2765623.0
2017-11-08 00:00:00-05:00,174.66,176.24,174.33,176.24,18728731.0,181.19,184.44,181.06,184.03,1235907.0,102.95,105.25,102.9,105.05,4570720.0,34.3,34.4964,34.12,34.49,9642874.0,50.18,50.46,50.03,50.45,151371.0,46.62,46.7,46.28,46.7,13925592.0,149.47,150.24,148.2,149.98,2588042.0,84.16,84.61,83.83,84.57,11263327.0,211.85,212.0,207.2401,209.1,11006552.0,74.0,75.0,73.31,74.775,4969617.0,112.01,112.905,111.82,112.48,2939093.0
2017-11-09 00:00:00-05:00,175.28,176.095,173.14,175.87,23800788.0,182.88,183.079,179.03,181.91,2120758.0,104.33,104.44,102.41,103.6,4372468.0,34.29,34.32,33.871,34.04,13920169.0,50.08,50.1083,49.49,50.0052,286033.0,46.05,46.39,45.65,46.29,20597187.0,149.27,149.87,147.59,149.28,1786026.0,84.11,84.27,82.9,84.09,16833031.0,205.27,206.33,200.37,205.1592,16874352.0,74.02,74.2,72.41,74.1,7248108.0,111.8,112.2219,110.93,112.14,3458047.0
2017-11-10 00:00:00-05:00,175.11,175.38,174.27,174.66,15442963.0,181.0,182.06,179.83,181.73,1333612.0,103.41,105.38,102.83,105.23,3267844.0,34.06,34.09,33.67,33.99,15943687.0,49.96,50.0651,49.8201,50.02,200289.0,46.08,46.09,45.38,45.58,19404311.0,149.0,149.76,148.71,149.55,1361148.0,83.79,84.095,83.23,83.86,13902816.0,213.08,218.67,211.63,216.14,26394066.0,73.77,74.14,73.56,73.98,4225373.0,111.71,111.98,111.28,111.89,3357617.0
2017-11-13 00:00:00-05:00,173.5,174.5,173.4,173.98,13706923.0,180.5,182.32,179.75,181.87,921311.0,105.0,105.96,105.0,105.75,2816275.0,33.86,34.21,33.83,33.95,11519175.0,49.87,50.05,49.794,50.01,146393.0,45.26,45.94,45.25,45.75,13461557.0,148.76,150.2,148.74,149.74,1331717.0,83.66,83.94,83.46,83.93,9097109.0,216.16,217.17,212.01,212.58,12217389.0,73.68,74.29,73.34,74.03,3728766.0,111.55,111.855,111.335,111.41,4365088.0
2017-11-14 00:00:00-05:00,173.04,173.48,171.18,171.34,20215643.0,181.98,182.17,180.31,181.31,1027338.0,105.64,106.38,105.06,106.2273,3123712.0,33.86,34.16,33.8,34.04,12789685.0,49.91,50.0,49.66,49.94,180311.0,45.7,45.92,45.32,45.87,14060852.0,149.28,150.49,149.05,149.98,1714759.0,83.5,84.1,82.98,84.05,15246771.0,213.0,214.8,211.23,214.18,10728031.0,74.1,74.82,73.62,74.49,4503222.0,111.08,112.04,110.81,111.95,4225256.0
2017-11-15 00:00:00-05:00,169.97,170.3197,168.38,169.09,23163666.0,180.92,181.7275,179.6043,180.09,1440037.0,105.88,107.0,105.0,105.43,3192417.0,33.97,34.31,33.87,34.1134,23880261.0,49.69,49.74,49.35,49.5,255635.0,45.39,45.805,45.1725,45.47,13392672.0,149.37,149.51,148.1,148.36,1834258.0,83.47,83.69,82.69,82.99,14184790.0,211.95,212.0,207.8,209.98,10164281.0,74.3,74.4,73.1853,73.43,4586013.0,111.34,111.87,110.14,110.27,4961219.0
2017-11-16 00:00:00-05:00,171.18,171.87,170.3,171.1,17300298.0,181.18,182.44,180.58,182.29,1309978.0,106.23,107.36,106.175,107.04,2999092.0,36.04,36.67,35.83,35.89,51185121.0,49.86,50.339,49.84,50.21,172803.0,45.64,46.07,45.46,45.64,16243506.0,149.0,150.54,148.6,150.34,1887452.0,83.1,83.42,82.94,83.19,16201819.0,212.98,214.2,211.25,211.59,8387164.0,75.5,77.94,75.28,77.7,10171247.0,110.75,111.44,110.57,111.02,4408794.0
2017-11-17 00:00:00-05:00,171.04,171.39,169.64,170.11,17093245.0,182.24,182.9105,181.135,182.21,985377.0,107.19,107.87,106.73,107.57,3536651.0,35.9,36.32,35.19,35.9,21979608.0,50.2,50.2,49.927,49.97,140372.0,45.63,45.63,44.62,44.63,29044695.0,149.33,149.52,148.28,149.08,2509237.0,83.12,83.12,82.24,82.37,17427406.0,214.03,215.35,210.75,211.31,10397432.0,78.01,78.01,75.8,76.37,9744173.0,110.69,110.91,109.7,109.83,5647634.0
2017-11-20 00:00:00-05:00,170.29,170.56,169.56,169.99,11894851.0,182.8,183.43,181.34,182.37,793061.0,108.7,109.0,107.01,107.38,4215704.0,35.93,36.54,35.93,36.5,20701067.0,50.1,50.21,50.0,50.17,179865.0,44.73,45.115,44.5,44.62,18214932.0,149.33,150.29,149.2261,149.59,1453241.0,82.4,82.59,82.25,82.54,11458697.0,211.99,214.57,210.5,214.03,7795890.0,76.63,77.32,75.88,76.01,5549583.0,109.95,110.68,109.69,109.95,4929240.0
2017-11-21 00:00:00-05:00,170.78,173.7,170.78,173.13,18672611.0,183.75,185.55,182.835,184.15,1312831.0,108.75,109.19,107.79,108.8,8108537.0,36.75,36.97,36.58,36.64,19099269.0,50.43,50.79,50.33,50.78,230426.0,44.72,45.22,44.71,44.94,13027092.0,149.97,152.63,149.93,152.53,2663575.0,82.74,83.84,82.74,83.73,14281714.0,215.65,216.52,214.4,216.01,8180305.0,77.09,78.43,76.89,77.77,8328019.0,110.45,111.49,110.3,111.4235,5210483.0
2017-11-22 00:00:00-05:00,173.44,175.0,173.05,174.94,18743511.0,184.32,184.5,182.62,182.9,985347.0,106.85,107.49,106.05,106.81,7636104.0,36.7,36.715,36.36,36.45,13310466.0,50.82,50.82,50.6,50.64,177425.0,44.94,44.95,44.535,44.64,11061111.0,152.56,152.56,150.95,151.26,1921623.0,83.83,83.9,83.04,83.09,12488334.0,217.0,217.0,213.61,214.93,6770349.0,77.99,77.99,76.62,77.59,6114409.0,111.5,111.66,110.7,110.82,3150740.0
2017-11-24 00:00:00-05:00,175.1,175.5,174.6459,174.96,9071079.0,182.96,184.71,182.96,184.46,447824.0,107.4,107.595,106.41,107.14,3626869.0,36.41,36.57,36.32,36.495,5209198.0,50.71,50.96,50.7,50.92,75305.0,44.55,44.775,44.43,44.73,4677036.0,151.4,153.0,151.2,152.79,1099340.0,83.01,83.43,82.78,83.27,5113940.0,215.59,217.0,214.6,216.95,3714405.0,77.81,78.9,77.7,78.55,3584542.0,111.31,112.16,111.14,111.97,2473928.0
2017-11-27 00:00:00-05:00,175.05,175.1,173.34,174.08,15534913.0,184.83,185.84,184.09,185.0,833576.0,106.79,107.28,105.86,106.58,3699277.0,36.51,37.09,36.5,36.88,15874210.0,50.9,50.99,50.755,50.87,167384.0,44.42,44.61,44.2736,44.49,10578446.0,153.07,153.94,152.72,152.98,1934105.0,83.31,83.98,83.3,83.86,13338797.0,217.31,217.36,214.01,214.13,7142811.0,78.63,79.385,77.71,77.84,5298827.0,112.0,112.54,111.91,112.35,3470291.0
2017-11-28 00:00:00-05:00,174.3,174.87,171.86,173.0,20125881.0,185.62,186.27,184.37,185.41,1050366.0,106.1,106.89,105.7913,106.48,3562114.0,37.0,37.8,36.98,37.76,25627889.0,50.98,51.07,50.71,50.98,213945.0,44.65,44.84,44.32,44.73,15847438.0,153.51,154.65,153.36,154.17,2636408.0,84.06,85.06,84.02,84.88,15939430.0,214.35,214.73,208.24,210.71,9996719.0,77.95,78.23,77.2435,77.79,5955326.0,112.6,113.615,112.56,113.35,4664521.0
2017-11-29 00:00:00-05:00,172.63,172.92,167.16,169.49,34373586.0,183.87,184.73,175.31,176.9,3151060.0,105.75,105.88,102.79,103.53,4884063.0,37.75,38.025,37.23,37.47,31968334.0,50.97,50.97,49.32,49.69,531695.0,44.85,45.09,43.77,43.95,22060796.0,154.35,154.47,145.28,148.34,5660869.0,84.82,84.9172,83.175,83.335,21805588.0,210.11,210.15,191.23,196.37,29335169.0,77.95,77.98,71.67,73.2501,22058342.0,113.62,113.62,106.9,109.82,11558883.0
2017-11-30 00:00:00-05:00,170.43,172.14,168.44,171.75,24465789.0,178.36,181.67,176.5501,181.42,1916771.0,103.59,104.51,102.77,104.31,3520800.0,37.62,37.8,37.3,37.3,19263363.0,49.93,50.22,49.69,50.11,260898.0,44.36,45.2,44.33,44.83,21283045.0,149.32,151.17,148.21,150.29,3628509.0,83.61,84.52,83.34,84.09,19969980.0,199.2,202.68,196.65,200.6,15991189.0,73.77,75.87,73.54,75.64,11120784.0,110.5,111.88,110.03,111.31,8646570.0
2017-12-01 00:00:00-05:00,169.9,171.67,168.5,171.0,28912970.0,179.51,182.0,177.13,179.5,2121033.0,103.86,104.83,102.83,103.83,3699620.0,37.09,37.66,36.73,37.59,21100762.0,49.81,50.0499,49.01,49.83,349184.0,44.66,44.84,43.53,44.67,20382942.0,150.4,150.99,147.35,149.7,2812616.0,83.55,84.81,83.22,84.26,22970612.0,199.49,200.13,192.47,197.68,13342114.0,75.22,76.44,74.26,75.3,11455938.0,112.29,112.44,109.76,110.69,7115094.0
2017-12-04 00:00:00-05:00,172.47,172.62,169.63,169.76,24866974.0,180.34,180.62,168.43,168.44,4475269.0,104.6,104.74,99.83,99.83,7479104.0,37.81,37.99,37.54,37.71,21217262.0,50.12,50.12,48.79,48.87,449550.0,45.02,45.3,44.33,44.49,22207078.0,149.92,150.59,143.38,143.4,5910940.0,84.36,84.42,80.7,81.07,31853041.0,200.05,200.3,184.5,186.6577,23582363.0,75.65,75.7439,68.61,70.93,23534387.0,111.33,111.45,106.97,107.43,12461604.0
2017-12-05 00:00:00-05:00,169.33,171.52,168.4,169.65,21377668.0,167.69,171.78,165.68,167.54,3616675.0,99.62,101.66,98.68,100.68,4148164.0,37.74,37.82,37.17,37.3,16772418.0,48.76,49.509,48.56,48.94,457103.0,44.6,44.9,43.23,43.43,22772126.0,143.7,146.32,140.61,145.14,5542671.0,81.38,82.68,80.9801,81.59,20003644.0,182.4,192.7,180.58,187.7,18250266.0,69.81,72.75,69.61,71.17,13591048.0,107.51,109.24,106.6,108.59,7595480.0
2017-12-06 00:00:00-05:00,167.5,170.2047,166.46,169.05,21545899.0,166.79,173.96,165.75,173.51,2570815.0,100.26,103.33,100.24,102.94,3537170.0,37.37,37.72,37.25,37.42,12378413.0,48.74,49.35,48.609,49.26,163353.0,43.14,43.72,42.67,43.45,16620708.0,145.07,148.07,144.62,147.43,2501770.0,81.67,83.14,81.43,82.79,16112520.0,185.78,190.14,184.84,189.246,9631154.0,70.89,73.2,70.83,73.14,6773786.0,108.49,110.17,108.255,109.78,6046462.0
2017-12-07 00:00:00-05:00,169.03,170.44,168.91,169.33,19450089.0,173.46,175.9,172.13,174.64,1479423.0,103.13,104.14,102.64,104.07,2937421.0,37.26,37.78,37.26,37.41,11550460.0,49.33,49.7,49.33,49.6,182135.0,43.46,43.6,42.78,43.08,19395176.0,147.51,150.41,147.51,149.49,2150738.0,82.62,82.8,82.0,82.49,15963626.0,191.79,193.6,190.12,191.98,10212967.0,73.25,74.069,73.25,73.69,6077927.0,109.77,111.41,109.45,111.39,5545244.0
2017-12-08 00:00:00-05:00,170.49,171.0,168.82,169.36,18039550.0,177.08,177.2,173.17,173.57,1464739.0,105.0,105.35,103.21,103.43,3279670.0,37.59,37.69,37.42,37.61,11304063.0,50.01,50.12,49.73,49.79,131672.0,43.35,43.58,43.11,43.35,15423341.0,150.42,150.44,149.17,149.85,1501238.0,83.42,84.58,83.33,84.16,19415557.0,194.01,194.78,191.15,191.48,9181354.0,74.71,74.71,72.6,72.91,6651560.0,112.13,112.6,111.815,112.595,6310756.0
2017-12-11 00:00:00-05:00,169.2,172.89,168.79,172.66,23625893.0,173.77,174.98,173.2,174.3,1987615.0,103.71,104.72,103.37,104.54,1965802.0,37.59,38.04,37.57,37.96,11748465.0,49.82,50.229,49.82,50.18,160652.0,43.28,43.78,43.25,43.66,14199873.0,150.22,151.25,150.1,150.87,1902062.0,84.29,85.37,84.12,85.22,14466549.0,192.06,194.78,191.42,194.66,7882936.0,72.96,73.68,72.68,73.28,4480868.0,112.5,113.35,112.155,112.38,5276313.0
2017-12-12 00:00:00-05:00,172.15,172.39,171.461,171.73,14793147.0,172.86,174.13,170.43,172.57,2393491.0,104.05,105.06,103.28,103.77,2652919.0,37.79,38.1,37.56,37.91,13319665.0,50.17,50.309,49.9444,50.06,139122.0,43.47,43.62,43.08,43.33,12247261.0,150.83,153.73,150.61,152.52,2291250.0,85.31,86.05,85.08,85.62,17798973.0,192.9,193.84,189.89,190.81,8849508.0,73.45,74.31,73.0,73.62,4808413.0,112.37,113.7297,112.0,113.53,4754771.0
2017-12-13 00:00:00-05:00,172.63,173.54,172.0,172.31,18307475.0,173.5,177.42,173.29,176.82,2680112.0,103.82,104.6,103.705,103.94,2139341.0,38.09,38.37,38.0,38.16,14980665.0,50.23,50.35,50.07,50.13,227626.0,43.65,43.66,43.24,43.34,14389628.0,152.5,153.44,151.66,151.75,2516146.0,85.74,86.0,85.17,85.35,16782602.0,192.5,192.55,185.88,186.22,11668345.0,74.08,75.42,73.77,74.09,5693279.0,113.75,114.37,113.19,113.33,5153730.0
2017-12-14 00:00:00-05:00,172.43,173.13,171.65,172.22,16576895.0,178.26,178.72,174.98,175.065,3092500.0,104.2,105.2,103.98,104.24,2427822.0,38.2,38.27,37.855,37.91,13909921.0,50.24,50.39,50.05,50.09,199952.0,43.43,43.57,43.015,43.27,14160238.0,151.92,153.55,151.78,151.91,1969660.0,85.43,85.87,84.53,84.72,13606534.0,185.92,189.34,184.6,186.47,8763735.0,74.5,75.53,74.2,74.27,5918906.0,113.55,114.09,113.225,113.33,4252578.0
